"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","numeric_grade","pollscore","methodology","transparency_score","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","endorsed_candidate_id","endorsed_candidate_name","endorsed_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","url_article","url_topline","url_crosstab","source","internal","partisan","race_id","cycle","office_type","seat_number","seat_name","election_date","stage","nationwide_batch","ranked_choice_reallocated","ranked_choice_round","hypothetical","party","answer","candidate_id","candidate_name","pct","num_supporters"
88558,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","10/4/24",2024-10-07,NA,NA,NA,NA,NA,NA,211856,1272,"a",NA,"a",NA,"10/8/24 09:11",NA,"https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuters%20Ipsos%20October%20Election%20Survey%20Topline%2010%208%202024.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",47,598
88558,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","10/4/24",2024-10-07,NA,NA,NA,NA,NA,NA,211857,1076,"rv",NA,"rv",NA,"10/8/24 09:11",NA,"https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuters%20Ipsos%20October%20Election%20Survey%20Topline%2010%208%202024.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",50,538
88558,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","10/4/24",2024-10-07,NA,NA,NA,NA,NA,NA,211857,1076,"rv",NA,"rv",NA,"10/8/24 09:11",NA,"https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuters%20Ipsos%20October%20Election%20Survey%20Topline%2010%208%202024.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,516
88558,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","10/4/24",2024-10-07,NA,NA,NA,NA,NA,NA,211858,1076,"lv",NA,"lv",NA,"10/8/24 09:11",NA,"https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuters%20Ipsos%20October%20Election%20Survey%20Topline%2010%208%202024.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",51,549
88558,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","10/4/24",2024-10-07,NA,NA,NA,NA,NA,NA,211858,1076,"lv",NA,"lv",NA,"10/8/24 09:11",NA,"https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.reuters.com/world/us/harris-lead-over-trump-narrows-46-vs-43-reutersipsos-poll-finds-2024-10-08/","https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuters%20Ipsos%20October%20Election%20Survey%20Topline%2010%208%202024.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",49,527
88591,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Michigan","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212154,1007,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/mi/mi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8820,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",47,473
88591,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Michigan","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212154,1007,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/mi/mi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8820,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",50,504
88591,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Michigan","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212154,1007,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/mi/mi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8820,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"GRE","Stein",31116,"Jill Stein",0,0
88591,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Michigan","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212154,1007,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/mi/mi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8820,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"LIB","Oliver",31790,"Chase Oliver",1,10
88591,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Michigan","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212154,1007,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/mi/mi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8820,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"IND","West",31097,"Cornel West",1,10
88591,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Michigan","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212154,1007,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/mi/mi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8820,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"CON","Terry",36761,"Randall A. Terry",0,0
88591,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Michigan","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212157,1007,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/mi/mi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8820,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",47,473
88591,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Michigan","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212157,1007,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/mi/mi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8820,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",51,514
88592,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Pennsylvania","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212155,1412,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/pa/pa10092024_crosstabs_szjw90.pdf",NA,NA,NA,8872,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",49,692
88592,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Pennsylvania","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212155,1412,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/pa/pa10092024_crosstabs_szjw90.pdf",NA,NA,NA,8872,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",46,650
88592,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Pennsylvania","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212155,1412,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/pa/pa10092024_crosstabs_szjw90.pdf",NA,NA,NA,8872,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"GRE","Stein",31116,"Jill Stein",1,14
88592,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Pennsylvania","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212155,1412,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/pa/pa10092024_crosstabs_szjw90.pdf",NA,NA,NA,8872,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"LIB","Oliver",31790,"Chase Oliver",1,14
88592,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Pennsylvania","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212158,1412,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/pa/pa10092024_crosstabs_szjw90.pdf",NA,NA,NA,8872,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",49,692
88592,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Pennsylvania","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212158,1412,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/pa/pa10092024_crosstabs_szjw90.pdf",NA,NA,NA,8872,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",47,664
88593,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Wisconsin","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212156,1073,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/wi/wi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",46,494
88593,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Wisconsin","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212156,1073,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/wi/wi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,515
88593,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Wisconsin","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212156,1073,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/wi/wi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"GRE","Stein",31116,"Jill Stein",1,11
88593,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Wisconsin","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212156,1073,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/wi/wi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"LIB","Oliver",31790,"Chase Oliver",1,11
88593,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Wisconsin","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212156,1073,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/wi/wi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"IND","West",31097,"Cornel West",0,0
88593,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Wisconsin","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212156,1073,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/wi/wi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"CON","Terry",36761,"Randall A. Terry",0,0
88593,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"Wisconsin","10/3/24",2024-10-07,NA,NA,NA,NA,NA,NA,212156,1073,"lv",NA,"lv",NA,"10/9/24 14:04",NA,"https://poll.qu.edu/poll-release?releaseid=3913","https://poll.qu.edu/poll-release?releaseid=3913",NA,"https://poll.qu.edu/images/polling/wi/wi10092024_crosstabs_szjw90.pdf",NA,NA,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"PSL","De la Cruz",37131,"Claudia De La Cruz",0,0
